From Node Name,From Node ID,From Node Org Path,To Node Name,To Node ID,To Node Org Path
Rack 2 in ROW-R1-Z2-R1,RACK-R1-Z2-R1-02,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2,Server 13 in RACK-R1-Z2-R1-02,SRV-R1-Z2-R1-02-013,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2 / Rack 2 in ROW-R1-Z2-R1
Rack 2 in ROW-R1-Z2-R1,RACK-R1-Z2-R1-02,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2,Server 14 in RACK-R1-Z2-R1-02,SRV-R1-Z2-R1-02-014,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2 / Rack 2 in ROW-R1-Z2-R1
Rack 2 in ROW-R1-Z2-R1,RACK-R1-Z2-R1-02,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2,Server 15 in RACK-R1-Z2-R1-02,SRV-R1-Z2-R1-02-015,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2 / Rack 2 in ROW-R1-Z2-R1
Rack 2 in ROW-R1-Z2-R1,RACK-R1-Z2-R1-02,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2,Server 16 in RACK-R1-Z2-R1-02,SRV-R1-Z2-R1-02-016,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2 / Rack 2 in ROW-R1-Z2-R1
Rack 3 in ROW-R1-Z2-R1,RACK-R1-Z2-R1-03,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2,Top-of-Rack Switch for RACK-R1-Z2-R1-03,ND-R1-Z2-R1-03,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2 / Rack 3 in ROW-R1-Z2-R1
Rack 3 in ROW-R1-Z2-R1,RACK-R1-Z2-R1-03,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2,Storage in RACK-R1-Z2-R1-03,STOR-R1-Z2-R1-03,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2 / Rack 3 in ROW-R1-Z2-R1
Rack 3 in ROW-R1-Z2-R1,RACK-R1-Z2-R1-03,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2,Server 1 in RACK-R1-Z2-R1-03,SRV-R1-Z2-R1-03-001,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2 / Rack 3 in ROW-R1-Z2-R1
Rack 3 in ROW-R1-Z2-R1,RACK-R1-Z2-R1-03,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2,Server 2 in RACK-R1-Z2-R1-03,SRV-R1-Z2-R1-03-002,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2 / Rack 3 in ROW-R1-Z2-R1
Rack 3 in ROW-R1-Z2-R1,RACK-R1-Z2-R1-03,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2,Server 3 in RACK-R1-Z2-R1-03,SRV-R1-Z2-R1-03-003,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2 / Rack 3 in ROW-R1-Z2-R1
Rack 3 in ROW-R1-Z2-R1,RACK-R1-Z2-R1-03,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2,Server 4 in RACK-R1-Z2-R1-03,SRV-R1-Z2-R1-03-004,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2 / Rack 3 in ROW-R1-Z2-R1
Rack 3 in ROW-R1-Z2-R1,RACK-R1-Z2-R1-03,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2,Server 5 in RACK-R1-Z2-R1-03,SRV-R1-Z2-R1-03-005,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2 / Rack 3 in ROW-R1-Z2-R1
Rack 3 in ROW-R1-Z2-R1,RACK-R1-Z2-R1-03,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2,Server 6 in RACK-R1-Z2-R1-03,SRV-R1-Z2-R1-03-006,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2 / Rack 3 in ROW-R1-Z2-R1
Rack 3 in ROW-R1-Z2-R1,RACK-R1-Z2-R1-03,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2,Server 7 in RACK-R1-Z2-R1-03,SRV-R1-Z2-R1-03-007,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2 / Rack 3 in ROW-R1-Z2-R1
Rack 3 in ROW-R1-Z2-R1,RACK-R1-Z2-R1-03,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2,Server 8 in RACK-R1-Z2-R1-03,SRV-R1-Z2-R1-03-008,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2 / Rack 3 in ROW-R1-Z2-R1
Rack 3 in ROW-R1-Z2-R1,RACK-R1-Z2-R1-03,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2,Server 9 in RACK-R1-Z2-R1-03,SRV-R1-Z2-R1-03-009,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2 / Rack 3 in ROW-R1-Z2-R1
Rack 3 in ROW-R1-Z2-R1,RACK-R1-Z2-R1-03,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2,Server 10 in RACK-R1-Z2-R1-03,SRV-R1-Z2-R1-03-010,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2 / Rack 3 in ROW-R1-Z2-R1
Rack 3 in ROW-R1-Z2-R1,RACK-R1-Z2-R1-03,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2,Server 11 in RACK-R1-Z2-R1-03,SRV-R1-Z2-R1-03-011,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2 / Rack 3 in ROW-R1-Z2-R1
Rack 3 in ROW-R1-Z2-R1,RACK-R1-Z2-R1-03,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2,Server 12 in RACK-R1-Z2-R1-03,SRV-R1-Z2-R1-03-012,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2 / Rack 3 in ROW-R1-Z2-R1
Rack 3 in ROW-R1-Z2-R1,RACK-R1-Z2-R1-03,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2,Server 13 in RACK-R1-Z2-R1-03,SRV-R1-Z2-R1-03-013,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2 / Rack 3 in ROW-R1-Z2-R1
Rack 3 in ROW-R1-Z2-R1,RACK-R1-Z2-R1-03,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2,Server 14 in RACK-R1-Z2-R1-03,SRV-R1-Z2-R1-03-014,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2 / Rack 3 in ROW-R1-Z2-R1
Rack 3 in ROW-R1-Z2-R1,RACK-R1-Z2-R1-03,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2,Server 15 in RACK-R1-Z2-R1-03,SRV-R1-Z2-R1-03-015,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2 / Rack 3 in ROW-R1-Z2-R1
Rack 3 in ROW-R1-Z2-R1,RACK-R1-Z2-R1-03,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2,Server 16 in RACK-R1-Z2-R1-03,SRV-R1-Z2-R1-03-016,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2 / Rack 3 in ROW-R1-Z2-R1
Rack 4 in ROW-R1-Z2-R1,RACK-R1-Z2-R1-04,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2,Top-of-Rack Switch for RACK-R1-Z2-R1-04,ND-R1-Z2-R1-04,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2 / Rack 4 in ROW-R1-Z2-R1
Rack 4 in ROW-R1-Z2-R1,RACK-R1-Z2-R1-04,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2,Storage in RACK-R1-Z2-R1-04,STOR-R1-Z2-R1-04,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2 / Rack 4 in ROW-R1-Z2-R1
Rack 4 in ROW-R1-Z2-R1,RACK-R1-Z2-R1-04,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2,Server 1 in RACK-R1-Z2-R1-04,SRV-R1-Z2-R1-04-001,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2 / Rack 4 in ROW-R1-Z2-R1
Rack 4 in ROW-R1-Z2-R1,RACK-R1-Z2-R1-04,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2,Server 2 in RACK-R1-Z2-R1-04,SRV-R1-Z2-R1-04-002,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2 / Rack 4 in ROW-R1-Z2-R1
Rack 4 in ROW-R1-Z2-R1,RACK-R1-Z2-R1-04,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2,Server 3 in RACK-R1-Z2-R1-04,SRV-R1-Z2-R1-04-003,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2 / Rack 4 in ROW-R1-Z2-R1
Rack 4 in ROW-R1-Z2-R1,RACK-R1-Z2-R1-04,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2,Server 4 in RACK-R1-Z2-R1-04,SRV-R1-Z2-R1-04-004,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2 / Rack 4 in ROW-R1-Z2-R1
Rack 4 in ROW-R1-Z2-R1,RACK-R1-Z2-R1-04,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2,Server 5 in RACK-R1-Z2-R1-04,SRV-R1-Z2-R1-04-005,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2 / Rack 4 in ROW-R1-Z2-R1
Rack 4 in ROW-R1-Z2-R1,RACK-R1-Z2-R1-04,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2,Server 6 in RACK-R1-Z2-R1-04,SRV-R1-Z2-R1-04-006,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2 / Rack 4 in ROW-R1-Z2-R1
Rack 4 in ROW-R1-Z2-R1,RACK-R1-Z2-R1-04,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2,Server 7 in RACK-R1-Z2-R1-04,SRV-R1-Z2-R1-04-007,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2 / Rack 4 in ROW-R1-Z2-R1
Rack 4 in ROW-R1-Z2-R1,RACK-R1-Z2-R1-04,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2,Server 8 in RACK-R1-Z2-R1-04,SRV-R1-Z2-R1-04-008,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2 / Rack 4 in ROW-R1-Z2-R1
Rack 4 in ROW-R1-Z2-R1,RACK-R1-Z2-R1-04,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2,Server 9 in RACK-R1-Z2-R1-04,SRV-R1-Z2-R1-04-009,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2 / Rack 4 in ROW-R1-Z2-R1
Rack 4 in ROW-R1-Z2-R1,RACK-R1-Z2-R1-04,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2,Server 10 in RACK-R1-Z2-R1-04,SRV-R1-Z2-R1-04-010,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2 / Rack 4 in ROW-R1-Z2-R1
Rack 4 in ROW-R1-Z2-R1,RACK-R1-Z2-R1-04,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2,Server 11 in RACK-R1-Z2-R1-04,SRV-R1-Z2-R1-04-011,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2 / Rack 4 in ROW-R1-Z2-R1
Rack 4 in ROW-R1-Z2-R1,RACK-R1-Z2-R1-04,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2,Server 12 in RACK-R1-Z2-R1-04,SRV-R1-Z2-R1-04-012,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2 / Rack 4 in ROW-R1-Z2-R1
Rack 4 in ROW-R1-Z2-R1,RACK-R1-Z2-R1-04,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2,Server 13 in RACK-R1-Z2-R1-04,SRV-R1-Z2-R1-04-013,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2 / Rack 4 in ROW-R1-Z2-R1
Rack 4 in ROW-R1-Z2-R1,RACK-R1-Z2-R1-04,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2,Server 14 in RACK-R1-Z2-R1-04,SRV-R1-Z2-R1-04-014,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2 / Rack 4 in ROW-R1-Z2-R1
Rack 4 in ROW-R1-Z2-R1,RACK-R1-Z2-R1-04,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2,Server 15 in RACK-R1-Z2-R1-04,SRV-R1-Z2-R1-04-015,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2 / Rack 4 in ROW-R1-Z2-R1
Rack 4 in ROW-R1-Z2-R1,RACK-R1-Z2-R1-04,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2,Server 16 in RACK-R1-Z2-R1-04,SRV-R1-Z2-R1-04-016,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2 / Rack 4 in ROW-R1-Z2-R1
Rack 5 in ROW-R1-Z2-R1,RACK-R1-Z2-R1-05,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2,Top-of-Rack Switch for RACK-R1-Z2-R1-05,ND-R1-Z2-R1-05,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2 / Rack 5 in ROW-R1-Z2-R1
Rack 5 in ROW-R1-Z2-R1,RACK-R1-Z2-R1-05,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2,Storage in RACK-R1-Z2-R1-05,STOR-R1-Z2-R1-05,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2 / Rack 5 in ROW-R1-Z2-R1
Rack 5 in ROW-R1-Z2-R1,RACK-R1-Z2-R1-05,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2,Server 1 in RACK-R1-Z2-R1-05,SRV-R1-Z2-R1-05-001,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2 / Rack 5 in ROW-R1-Z2-R1
Rack 5 in ROW-R1-Z2-R1,RACK-R1-Z2-R1-05,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2,Server 2 in RACK-R1-Z2-R1-05,SRV-R1-Z2-R1-05-002,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2 / Rack 5 in ROW-R1-Z2-R1
Rack 5 in ROW-R1-Z2-R1,RACK-R1-Z2-R1-05,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2,Server 3 in RACK-R1-Z2-R1-05,SRV-R1-Z2-R1-05-003,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2 / Rack 5 in ROW-R1-Z2-R1
Rack 5 in ROW-R1-Z2-R1,RACK-R1-Z2-R1-05,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2,Server 4 in RACK-R1-Z2-R1-05,SRV-R1-Z2-R1-05-004,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2 / Rack 5 in ROW-R1-Z2-R1
Rack 5 in ROW-R1-Z2-R1,RACK-R1-Z2-R1-05,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2,Server 5 in RACK-R1-Z2-R1-05,SRV-R1-Z2-R1-05-005,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2 / Rack 5 in ROW-R1-Z2-R1
Rack 5 in ROW-R1-Z2-R1,RACK-R1-Z2-R1-05,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2,Server 6 in RACK-R1-Z2-R1-05,SRV-R1-Z2-R1-05-006,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2 / Rack 5 in ROW-R1-Z2-R1
Rack 5 in ROW-R1-Z2-R1,RACK-R1-Z2-R1-05,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2,Server 7 in RACK-R1-Z2-R1-05,SRV-R1-Z2-R1-05-007,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2 / Rack 5 in ROW-R1-Z2-R1
Rack 5 in ROW-R1-Z2-R1,RACK-R1-Z2-R1-05,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2,Server 8 in RACK-R1-Z2-R1-05,SRV-R1-Z2-R1-05-008,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2 / Rack 5 in ROW-R1-Z2-R1
Rack 5 in ROW-R1-Z2-R1,RACK-R1-Z2-R1-05,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2,Server 9 in RACK-R1-Z2-R1-05,SRV-R1-Z2-R1-05-009,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2 / Rack 5 in ROW-R1-Z2-R1
Rack 5 in ROW-R1-Z2-R1,RACK-R1-Z2-R1-05,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2,Server 10 in RACK-R1-Z2-R1-05,SRV-R1-Z2-R1-05-010,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2 / Rack 5 in ROW-R1-Z2-R1
Rack 5 in ROW-R1-Z2-R1,RACK-R1-Z2-R1-05,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2,Server 11 in RACK-R1-Z2-R1-05,SRV-R1-Z2-R1-05-011,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2 / Rack 5 in ROW-R1-Z2-R1
Rack 5 in ROW-R1-Z2-R1,RACK-R1-Z2-R1-05,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2,Server 12 in RACK-R1-Z2-R1-05,SRV-R1-Z2-R1-05-012,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2 / Rack 5 in ROW-R1-Z2-R1
Rack 5 in ROW-R1-Z2-R1,RACK-R1-Z2-R1-05,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2,Server 13 in RACK-R1-Z2-R1-05,SRV-R1-Z2-R1-05-013,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2 / Rack 5 in ROW-R1-Z2-R1
Rack 5 in ROW-R1-Z2-R1,RACK-R1-Z2-R1-05,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2,Server 14 in RACK-R1-Z2-R1-05,SRV-R1-Z2-R1-05-014,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2 / Rack 5 in ROW-R1-Z2-R1
Rack 5 in ROW-R1-Z2-R1,RACK-R1-Z2-R1-05,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2,Server 15 in RACK-R1-Z2-R1-05,SRV-R1-Z2-R1-05-015,Operational Infrastructure / IT Facility / Floor 1 / Room 1 (Floor 1) / Zone 2 in ROOM-1-1 / Row 1 in ZONE-R1-Z2 / Rack 5 in ROW-R1-Z2-R1
