Node ID,Node Name,Node Role,Org Path,Node Type
SRV-R2-Z1-R2-02-004,Server 4 in RACK-R2-Z1-R2-02,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-2 / RPP 2 for ROOM-1-2 / Rack PDU for RACK-R2-Z1-R2-02 / Rack PDU Outlet 4 for RACK-R2-Z1-R2-02 / Device PSU for SRV-R2-Z1-R2-02-004,Server
SRV-R2-Z1-R2-02-005,Server 5 in RACK-R2-Z1-R2-02,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-2 / RPP 2 for ROOM-1-2 / Rack PDU for RACK-R2-Z1-R2-02 / Rack PDU Outlet 5 for RACK-R2-Z1-R2-02 / Device PSU for SRV-R2-Z1-R2-02-005,Server
SRV-R2-Z1-R2-02-006,Server 6 in RACK-R2-Z1-R2-02,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-2 / RPP 2 for ROOM-1-2 / Rack PDU for RACK-R2-Z1-R2-02 / Rack PDU Outlet 6 for RACK-R2-Z1-R2-02 / Device PSU for SRV-R2-Z1-R2-02-006,Server
SRV-R2-Z1-R2-02-007,Server 7 in RACK-R2-Z1-R2-02,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-2 / RPP 2 for ROOM-1-2 / Rack PDU for RACK-R2-Z1-R2-02 / Rack PDU Outlet 7 for RACK-R2-Z1-R2-02 / Device PSU for SRV-R2-Z1-R2-02-007,Server
SRV-R2-Z1-R2-02-008,Server 8 in RACK-R2-Z1-R2-02,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-2 / RPP 2 for ROOM-1-2 / Rack PDU for RACK-R2-Z1-R2-02 / Rack PDU Outlet 8 for RACK-R2-Z1-R2-02 / Device PSU for SRV-R2-Z1-R2-02-008,Server
SRV-R2-Z1-R2-03-001,Server 1 in RACK-R2-Z1-R2-03,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-1 / RPP 1 for ROOM-1-1 / Rack PDU for RACK-R2-Z1-R2-03 / Rack PDU Outlet 1 for RACK-R2-Z1-R2-03 / Device PSU for SRV-R2-Z1-R2-03-001,Server
SRV-R2-Z1-R2-03-002,Server 2 in RACK-R2-Z1-R2-03,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-1 / RPP 1 for ROOM-1-1 / Rack PDU for RACK-R2-Z1-R2-03 / Rack PDU Outlet 2 for RACK-R2-Z1-R2-03 / Device PSU for SRV-R2-Z1-R2-03-002,Server
SRV-R2-Z1-R2-03-003,Server 3 in RACK-R2-Z1-R2-03,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-1 / RPP 1 for ROOM-1-1 / Rack PDU for RACK-R2-Z1-R2-03 / Rack PDU Outlet 3 for RACK-R2-Z1-R2-03 / Device PSU for SRV-R2-Z1-R2-03-003,Server
SRV-R2-Z1-R2-03-004,Server 4 in RACK-R2-Z1-R2-03,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-1 / RPP 1 for ROOM-1-1 / Rack PDU for RACK-R2-Z1-R2-03 / Rack PDU Outlet 4 for RACK-R2-Z1-R2-03 / Device PSU for SRV-R2-Z1-R2-03-004,Server
SRV-R2-Z1-R2-03-005,Server 5 in RACK-R2-Z1-R2-03,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-1 / RPP 1 for ROOM-1-1 / Rack PDU for RACK-R2-Z1-R2-03 / Rack PDU Outlet 5 for RACK-R2-Z1-R2-03 / Device PSU for SRV-R2-Z1-R2-03-005,Server
SRV-R2-Z1-R2-03-006,Server 6 in RACK-R2-Z1-R2-03,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-1 / RPP 1 for ROOM-1-1 / Rack PDU for RACK-R2-Z1-R2-03 / Rack PDU Outlet 6 for RACK-R2-Z1-R2-03 / Device PSU for SRV-R2-Z1-R2-03-006,Server
SRV-R2-Z1-R2-03-007,Server 7 in RACK-R2-Z1-R2-03,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-1 / RPP 1 for ROOM-1-1 / Rack PDU for RACK-R2-Z1-R2-03 / Rack PDU Outlet 7 for RACK-R2-Z1-R2-03 / Device PSU for SRV-R2-Z1-R2-03-007,Server
SRV-R2-Z1-R2-03-008,Server 8 in RACK-R2-Z1-R2-03,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-1 / RPP 1 for ROOM-1-1 / Rack PDU for RACK-R2-Z1-R2-03 / Rack PDU Outlet 8 for RACK-R2-Z1-R2-03 / Device PSU for SRV-R2-Z1-R2-03-008,Server
SRV-R2-Z1-R2-04-001,Server 1 in RACK-R2-Z1-R2-04,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-1 / RPP 2 for ROOM-1-1 / Rack PDU for RACK-R2-Z1-R2-04 / Rack PDU Outlet 1 for RACK-R2-Z1-R2-04 / Device PSU for SRV-R2-Z1-R2-04-001,Server
SRV-R2-Z1-R2-04-002,Server 2 in RACK-R2-Z1-R2-04,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-1 / RPP 2 for ROOM-1-1 / Rack PDU for RACK-R2-Z1-R2-04 / Rack PDU Outlet 2 for RACK-R2-Z1-R2-04 / Device PSU for SRV-R2-Z1-R2-04-002,Server
SRV-R2-Z1-R2-04-003,Server 3 in RACK-R2-Z1-R2-04,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-1 / RPP 2 for ROOM-1-1 / Rack PDU for RACK-R2-Z1-R2-04 / Rack PDU Outlet 3 for RACK-R2-Z1-R2-04 / Device PSU for SRV-R2-Z1-R2-04-003,Server
SRV-R2-Z1-R2-04-004,Server 4 in RACK-R2-Z1-R2-04,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-1 / RPP 2 for ROOM-1-1 / Rack PDU for RACK-R2-Z1-R2-04 / Rack PDU Outlet 4 for RACK-R2-Z1-R2-04 / Device PSU for SRV-R2-Z1-R2-04-004,Server
SRV-R2-Z1-R2-04-005,Server 5 in RACK-R2-Z1-R2-04,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-1 / RPP 2 for ROOM-1-1 / Rack PDU for RACK-R2-Z1-R2-04 / Rack PDU Outlet 5 for RACK-R2-Z1-R2-04 / Device PSU for SRV-R2-Z1-R2-04-005,Server
SRV-R2-Z1-R2-04-006,Server 6 in RACK-R2-Z1-R2-04,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-1 / RPP 2 for ROOM-1-1 / Rack PDU for RACK-R2-Z1-R2-04 / Rack PDU Outlet 6 for RACK-R2-Z1-R2-04 / Device PSU for SRV-R2-Z1-R2-04-006,Server
SRV-R2-Z1-R2-04-007,Server 7 in RACK-R2-Z1-R2-04,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-1 / RPP 2 for ROOM-1-1 / Rack PDU for RACK-R2-Z1-R2-04 / Rack PDU Outlet 7 for RACK-R2-Z1-R2-04 / Device PSU for SRV-R2-Z1-R2-04-007,Server
SRV-R2-Z1-R2-04-008,Server 8 in RACK-R2-Z1-R2-04,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-1 / RPP 2 for ROOM-1-1 / Rack PDU for RACK-R2-Z1-R2-04 / Rack PDU Outlet 8 for RACK-R2-Z1-R2-04 / Device PSU for SRV-R2-Z1-R2-04-008,Server
SRV-R2-Z1-R2-05-001,Server 1 in RACK-R2-Z1-R2-05,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-2 / RPP 1 for ROOM-1-2 / Rack PDU for RACK-R2-Z1-R2-05 / Rack PDU Outlet 1 for RACK-R2-Z1-R2-05 / Device PSU for SRV-R2-Z1-R2-05-001,Server
SRV-R2-Z1-R2-05-002,Server 2 in RACK-R2-Z1-R2-05,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-2 / RPP 1 for ROOM-1-2 / Rack PDU for RACK-R2-Z1-R2-05 / Rack PDU Outlet 2 for RACK-R2-Z1-R2-05 / Device PSU for SRV-R2-Z1-R2-05-002,Server
SRV-R2-Z1-R2-05-003,Server 3 in RACK-R2-Z1-R2-05,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-2 / RPP 1 for ROOM-1-2 / Rack PDU for RACK-R2-Z1-R2-05 / Rack PDU Outlet 3 for RACK-R2-Z1-R2-05 / Device PSU for SRV-R2-Z1-R2-05-003,Server
SRV-R2-Z1-R2-05-004,Server 4 in RACK-R2-Z1-R2-05,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-2 / RPP 1 for ROOM-1-2 / Rack PDU for RACK-R2-Z1-R2-05 / Rack PDU Outlet 4 for RACK-R2-Z1-R2-05 / Device PSU for SRV-R2-Z1-R2-05-004,Server
SRV-R2-Z1-R2-05-005,Server 5 in RACK-R2-Z1-R2-05,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-2 / RPP 1 for ROOM-1-2 / Rack PDU for RACK-R2-Z1-R2-05 / Rack PDU Outlet 5 for RACK-R2-Z1-R2-05 / Device PSU for SRV-R2-Z1-R2-05-005,Server
SRV-R2-Z1-R2-05-006,Server 6 in RACK-R2-Z1-R2-05,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-2 / RPP 1 for ROOM-1-2 / Rack PDU for RACK-R2-Z1-R2-05 / Rack PDU Outlet 6 for RACK-R2-Z1-R2-05 / Device PSU for SRV-R2-Z1-R2-05-006,Server
SRV-R2-Z1-R2-05-007,Server 7 in RACK-R2-Z1-R2-05,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-2 / RPP 1 for ROOM-1-2 / Rack PDU for RACK-R2-Z1-R2-05 / Rack PDU Outlet 7 for RACK-R2-Z1-R2-05 / Device PSU for SRV-R2-Z1-R2-05-007,Server
SRV-R2-Z1-R2-05-008,Server 8 in RACK-R2-Z1-R2-05,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-2 / RPP 1 for ROOM-1-2 / Rack PDU for RACK-R2-Z1-R2-05 / Rack PDU Outlet 8 for RACK-R2-Z1-R2-05 / Device PSU for SRV-R2-Z1-R2-05-008,Server
SRV-R2-Z1-R2-06-001,Server 1 in RACK-R2-Z1-R2-06,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-2 / RPP 2 for ROOM-1-2 / Rack PDU for RACK-R2-Z1-R2-06 / Rack PDU Outlet 1 for RACK-R2-Z1-R2-06 / Device PSU for SRV-R2-Z1-R2-06-001,Server
SRV-R2-Z1-R2-06-002,Server 2 in RACK-R2-Z1-R2-06,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-2 / RPP 2 for ROOM-1-2 / Rack PDU for RACK-R2-Z1-R2-06 / Rack PDU Outlet 2 for RACK-R2-Z1-R2-06 / Device PSU for SRV-R2-Z1-R2-06-002,Server
SRV-R2-Z1-R2-06-003,Server 3 in RACK-R2-Z1-R2-06,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-2 / RPP 2 for ROOM-1-2 / Rack PDU for RACK-R2-Z1-R2-06 / Rack PDU Outlet 3 for RACK-R2-Z1-R2-06 / Device PSU for SRV-R2-Z1-R2-06-003,Server
SRV-R2-Z1-R2-06-004,Server 4 in RACK-R2-Z1-R2-06,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-2 / RPP 2 for ROOM-1-2 / Rack PDU for RACK-R2-Z1-R2-06 / Rack PDU Outlet 4 for RACK-R2-Z1-R2-06 / Device PSU for SRV-R2-Z1-R2-06-004,Server
SRV-R2-Z1-R2-06-005,Server 5 in RACK-R2-Z1-R2-06,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-2 / RPP 2 for ROOM-1-2 / Rack PDU for RACK-R2-Z1-R2-06 / Rack PDU Outlet 5 for RACK-R2-Z1-R2-06 / Device PSU for SRV-R2-Z1-R2-06-005,Server
SRV-R2-Z1-R2-06-006,Server 6 in RACK-R2-Z1-R2-06,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-2 / RPP 2 for ROOM-1-2 / Rack PDU for RACK-R2-Z1-R2-06 / Rack PDU Outlet 6 for RACK-R2-Z1-R2-06 / Device PSU for SRV-R2-Z1-R2-06-006,Server
SRV-R2-Z1-R2-06-007,Server 7 in RACK-R2-Z1-R2-06,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-2 / RPP 2 for ROOM-1-2 / Rack PDU for RACK-R2-Z1-R2-06 / Rack PDU Outlet 7 for RACK-R2-Z1-R2-06 / Device PSU for SRV-R2-Z1-R2-06-007,Server
SRV-R2-Z1-R2-06-008,Server 8 in RACK-R2-Z1-R2-06,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-2 / RPP 2 for ROOM-1-2 / Rack PDU for RACK-R2-Z1-R2-06 / Rack PDU Outlet 8 for RACK-R2-Z1-R2-06 / Device PSU for SRV-R2-Z1-R2-06-008,Server
SRV-R2-Z2-R1-01-001,Server 1 in RACK-R2-Z2-R1-01,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-1 / RPP 1 for ROOM-1-1 / Rack PDU for RACK-R2-Z2-R1-01 / Rack PDU Outlet 1 for RACK-R2-Z2-R1-01 / Device PSU for SRV-R2-Z2-R1-01-001,Server
SRV-R2-Z2-R1-01-002,Server 2 in RACK-R2-Z2-R1-01,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-1 / RPP 1 for ROOM-1-1 / Rack PDU for RACK-R2-Z2-R1-01 / Rack PDU Outlet 2 for RACK-R2-Z2-R1-01 / Device PSU for SRV-R2-Z2-R1-01-002,Server
SRV-R2-Z2-R1-01-003,Server 3 in RACK-R2-Z2-R1-01,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-1 / RPP 1 for ROOM-1-1 / Rack PDU for RACK-R2-Z2-R1-01 / Rack PDU Outlet 3 for RACK-R2-Z2-R1-01 / Device PSU for SRV-R2-Z2-R1-01-003,Server
SRV-R2-Z2-R1-01-004,Server 4 in RACK-R2-Z2-R1-01,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-1 / RPP 1 for ROOM-1-1 / Rack PDU for RACK-R2-Z2-R1-01 / Rack PDU Outlet 4 for RACK-R2-Z2-R1-01 / Device PSU for SRV-R2-Z2-R1-01-004,Server
SRV-R2-Z2-R1-01-005,Server 5 in RACK-R2-Z2-R1-01,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-1 / RPP 1 for ROOM-1-1 / Rack PDU for RACK-R2-Z2-R1-01 / Rack PDU Outlet 5 for RACK-R2-Z2-R1-01 / Device PSU for SRV-R2-Z2-R1-01-005,Server
SRV-R2-Z2-R1-01-006,Server 6 in RACK-R2-Z2-R1-01,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-1 / RPP 1 for ROOM-1-1 / Rack PDU for RACK-R2-Z2-R1-01 / Rack PDU Outlet 6 for RACK-R2-Z2-R1-01 / Device PSU for SRV-R2-Z2-R1-01-006,Server
SRV-R2-Z2-R1-01-007,Server 7 in RACK-R2-Z2-R1-01,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-1 / RPP 1 for ROOM-1-1 / Rack PDU for RACK-R2-Z2-R1-01 / Rack PDU Outlet 7 for RACK-R2-Z2-R1-01 / Device PSU for SRV-R2-Z2-R1-01-007,Server
SRV-R2-Z2-R1-01-008,Server 8 in RACK-R2-Z2-R1-01,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-1 / RPP 1 for ROOM-1-1 / Rack PDU for RACK-R2-Z2-R1-01 / Rack PDU Outlet 8 for RACK-R2-Z2-R1-01 / Device PSU for SRV-R2-Z2-R1-01-008,Server
SRV-R2-Z2-R1-02-001,Server 1 in RACK-R2-Z2-R1-02,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-1 / RPP 2 for ROOM-1-1 / Rack PDU for RACK-R2-Z2-R1-02 / Rack PDU Outlet 1 for RACK-R2-Z2-R1-02 / Device PSU for SRV-R2-Z2-R1-02-001,Server
SRV-R2-Z2-R1-02-002,Server 2 in RACK-R2-Z2-R1-02,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-1 / RPP 2 for ROOM-1-1 / Rack PDU for RACK-R2-Z2-R1-02 / Rack PDU Outlet 2 for RACK-R2-Z2-R1-02 / Device PSU for SRV-R2-Z2-R1-02-002,Server
SRV-R2-Z2-R1-02-003,Server 3 in RACK-R2-Z2-R1-02,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-1 / RPP 2 for ROOM-1-1 / Rack PDU for RACK-R2-Z2-R1-02 / Rack PDU Outlet 3 for RACK-R2-Z2-R1-02 / Device PSU for SRV-R2-Z2-R1-02-003,Server
SRV-R2-Z2-R1-02-004,Server 4 in RACK-R2-Z2-R1-02,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-1 / RPP 2 for ROOM-1-1 / Rack PDU for RACK-R2-Z2-R1-02 / Rack PDU Outlet 4 for RACK-R2-Z2-R1-02 / Device PSU for SRV-R2-Z2-R1-02-004,Server
SRV-R2-Z2-R1-02-005,Server 5 in RACK-R2-Z2-R1-02,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-1 / RPP 2 for ROOM-1-1 / Rack PDU for RACK-R2-Z2-R1-02 / Rack PDU Outlet 5 for RACK-R2-Z2-R1-02 / Device PSU for SRV-R2-Z2-R1-02-005,Server
SRV-R2-Z2-R1-02-006,Server 6 in RACK-R2-Z2-R1-02,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-1 / RPP 2 for ROOM-1-1 / Rack PDU for RACK-R2-Z2-R1-02 / Rack PDU Outlet 6 for RACK-R2-Z2-R1-02 / Device PSU for SRV-R2-Z2-R1-02-006,Server
SRV-R2-Z2-R1-02-007,Server 7 in RACK-R2-Z2-R1-02,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-1 / RPP 2 for ROOM-1-1 / Rack PDU for RACK-R2-Z2-R1-02 / Rack PDU Outlet 7 for RACK-R2-Z2-R1-02 / Device PSU for SRV-R2-Z2-R1-02-007,Server
SRV-R2-Z2-R1-02-008,Server 8 in RACK-R2-Z2-R1-02,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-1 / RPP 2 for ROOM-1-1 / Rack PDU for RACK-R2-Z2-R1-02 / Rack PDU Outlet 8 for RACK-R2-Z2-R1-02 / Device PSU for SRV-R2-Z2-R1-02-008,Server
SRV-R2-Z2-R1-03-001,Server 1 in RACK-R2-Z2-R1-03,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-2 / RPP 1 for ROOM-1-2 / Rack PDU for RACK-R2-Z2-R1-03 / Rack PDU Outlet 1 for RACK-R2-Z2-R1-03 / Device PSU for SRV-R2-Z2-R1-03-001,Server
SRV-R2-Z2-R1-03-002,Server 2 in RACK-R2-Z2-R1-03,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-2 / RPP 1 for ROOM-1-2 / Rack PDU for RACK-R2-Z2-R1-03 / Rack PDU Outlet 2 for RACK-R2-Z2-R1-03 / Device PSU for SRV-R2-Z2-R1-03-002,Server
SRV-R2-Z2-R1-03-003,Server 3 in RACK-R2-Z2-R1-03,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-2 / RPP 1 for ROOM-1-2 / Rack PDU for RACK-R2-Z2-R1-03 / Rack PDU Outlet 3 for RACK-R2-Z2-R1-03 / Device PSU for SRV-R2-Z2-R1-03-003,Server
SRV-R2-Z2-R1-03-004,Server 4 in RACK-R2-Z2-R1-03,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-2 / RPP 1 for ROOM-1-2 / Rack PDU for RACK-R2-Z2-R1-03 / Rack PDU Outlet 4 for RACK-R2-Z2-R1-03 / Device PSU for SRV-R2-Z2-R1-03-004,Server
SRV-R2-Z2-R1-03-005,Server 5 in RACK-R2-Z2-R1-03,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-2 / RPP 1 for ROOM-1-2 / Rack PDU for RACK-R2-Z2-R1-03 / Rack PDU Outlet 5 for RACK-R2-Z2-R1-03 / Device PSU for SRV-R2-Z2-R1-03-005,Server
SRV-R2-Z2-R1-03-006,Server 6 in RACK-R2-Z2-R1-03,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-2 / RPP 1 for ROOM-1-2 / Rack PDU for RACK-R2-Z2-R1-03 / Rack PDU Outlet 6 for RACK-R2-Z2-R1-03 / Device PSU for SRV-R2-Z2-R1-03-006,Server
SRV-R2-Z2-R1-03-007,Server 7 in RACK-R2-Z2-R1-03,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-2 / RPP 1 for ROOM-1-2 / Rack PDU for RACK-R2-Z2-R1-03 / Rack PDU Outlet 7 for RACK-R2-Z2-R1-03 / Device PSU for SRV-R2-Z2-R1-03-007,Server
SRV-R2-Z2-R1-03-008,Server 8 in RACK-R2-Z2-R1-03,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-2 / RPP 1 for ROOM-1-2 / Rack PDU for RACK-R2-Z2-R1-03 / Rack PDU Outlet 8 for RACK-R2-Z2-R1-03 / Device PSU for SRV-R2-Z2-R1-03-008,Server
SRV-R2-Z2-R1-04-001,Server 1 in RACK-R2-Z2-R1-04,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-2 / RPP 2 for ROOM-1-2 / Rack PDU for RACK-R2-Z2-R1-04 / Rack PDU Outlet 1 for RACK-R2-Z2-R1-04 / Device PSU for SRV-R2-Z2-R1-04-001,Server
SRV-R2-Z2-R1-04-002,Server 2 in RACK-R2-Z2-R1-04,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-2 / RPP 2 for ROOM-1-2 / Rack PDU for RACK-R2-Z2-R1-04 / Rack PDU Outlet 2 for RACK-R2-Z2-R1-04 / Device PSU for SRV-R2-Z2-R1-04-002,Server
SRV-R2-Z2-R1-04-003,Server 3 in RACK-R2-Z2-R1-04,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-2 / RPP 2 for ROOM-1-2 / Rack PDU for RACK-R2-Z2-R1-04 / Rack PDU Outlet 3 for RACK-R2-Z2-R1-04 / Device PSU for SRV-R2-Z2-R1-04-003,Server
SRV-R2-Z2-R1-04-004,Server 4 in RACK-R2-Z2-R1-04,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-2 / RPP 2 for ROOM-1-2 / Rack PDU for RACK-R2-Z2-R1-04 / Rack PDU Outlet 4 for RACK-R2-Z2-R1-04 / Device PSU for SRV-R2-Z2-R1-04-004,Server
SRV-R2-Z2-R1-04-005,Server 5 in RACK-R2-Z2-R1-04,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-2 / RPP 2 for ROOM-1-2 / Rack PDU for RACK-R2-Z2-R1-04 / Rack PDU Outlet 5 for RACK-R2-Z2-R1-04 / Device PSU for SRV-R2-Z2-R1-04-005,Server
SRV-R2-Z2-R1-04-006,Server 6 in RACK-R2-Z2-R1-04,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-2 / RPP 2 for ROOM-1-2 / Rack PDU for RACK-R2-Z2-R1-04 / Rack PDU Outlet 6 for RACK-R2-Z2-R1-04 / Device PSU for SRV-R2-Z2-R1-04-006,Server
SRV-R2-Z2-R1-04-007,Server 7 in RACK-R2-Z2-R1-04,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-2 / RPP 2 for ROOM-1-2 / Rack PDU for RACK-R2-Z2-R1-04 / Rack PDU Outlet 7 for RACK-R2-Z2-R1-04 / Device PSU for SRV-R2-Z2-R1-04-007,Server
SRV-R2-Z2-R1-04-008,Server 8 in RACK-R2-Z2-R1-04,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-2 / RPP 2 for ROOM-1-2 / Rack PDU for RACK-R2-Z2-R1-04 / Rack PDU Outlet 8 for RACK-R2-Z2-R1-04 / Device PSU for SRV-R2-Z2-R1-04-008,Server
SRV-R2-Z2-R1-05-001,Server 1 in RACK-R2-Z2-R1-05,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-1 / RPP 1 for ROOM-1-1 / Rack PDU for RACK-R2-Z2-R1-05 / Rack PDU Outlet 1 for RACK-R2-Z2-R1-05 / Device PSU for SRV-R2-Z2-R1-05-001,Server
SRV-R2-Z2-R1-05-002,Server 2 in RACK-R2-Z2-R1-05,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-1 / RPP 1 for ROOM-1-1 / Rack PDU for RACK-R2-Z2-R1-05 / Rack PDU Outlet 2 for RACK-R2-Z2-R1-05 / Device PSU for SRV-R2-Z2-R1-05-002,Server
SRV-R2-Z2-R1-05-003,Server 3 in RACK-R2-Z2-R1-05,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-1 / RPP 1 for ROOM-1-1 / Rack PDU for RACK-R2-Z2-R1-05 / Rack PDU Outlet 3 for RACK-R2-Z2-R1-05 / Device PSU for SRV-R2-Z2-R1-05-003,Server
SRV-R2-Z2-R1-05-004,Server 4 in RACK-R2-Z2-R1-05,,Electrical System / Utility Feed 01 / Switch Gear 01 / UPS 01 / Room PDU for ROOM-1-1 / RPP 1 for ROOM-1-1 / Rack PDU for RACK-R2-Z2-R1-05 / Rack PDU Outlet 4 for RACK-R2-Z2-R1-05 / Device PSU for SRV-R2-Z2-R1-05-004,Server
