node_id,node_type,name,Rack_Circuit_Capacity_(design),Rack_Circuit_Capacity_(rated),Rack_LiquidCool_Fraction,Rack_AirCool_Fraction,RDHx_MaxHeat_Removal,DTC_MaxCool_Capacity,RPP_Panel_Capacity_(design),RPP_BreakerPole_Capacity,Rack_Count,LL_Cooling_Capacity,Loop_Supply_Setpoint,Loop_DeltaT_(design),LL.Maximum_Flow_Rate,AirZone_Cooling_Capacity,Rack_DeltaT_(design),Maximum_Air_Flow,Rated_Cooling_Capacity,ColdAisle_Supply_Temp,Rack_Inlet_Setpoint,RPDU_Operational_Cap,RPDU_Design_Capacity,RPDU_Transformer_Rating,UPS_Operational_Cap,UPS_Design_Capacity,UPS_Rated_Capacity,Capacity_Envelope,Pump_Capacity
DTC-RACK-R3-Z5E-R1-10,DTC,DTC-RACK-R3-Z5E-R1-10,,,,,,42.5,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R3-Z5E-R1-11,DTC,DTC-RACK-R3-Z5E-R1-11,,,,,,42.5,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R3-Z5E-R1-12,DTC,DTC-RACK-R3-Z5E-R1-12,,,,,,42.5,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R3-Z5E-R2-01,DTC,DTC-RACK-R3-Z5E-R2-01,,,,,,42.5,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R3-Z5E-R2-02,DTC,DTC-RACK-R3-Z5E-R2-02,,,,,,42.5,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R3-Z5E-R2-03,DTC,DTC-RACK-R3-Z5E-R2-03,,,,,,42.5,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R3-Z5E-R2-04,DTC,DTC-RACK-R3-Z5E-R2-04,,,,,,42.5,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R3-Z5E-R2-05,DTC,DTC-RACK-R3-Z5E-R2-05,,,,,,42.5,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R3-Z5E-R2-06,DTC,DTC-RACK-R3-Z5E-R2-06,,,,,,42.5,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R3-Z5E-R2-07,DTC,DTC-RACK-R3-Z5E-R2-07,,,,,,42.5,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R3-Z5E-R2-08,DTC,DTC-RACK-R3-Z5E-R2-08,,,,,,42.5,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R3-Z5E-R2-09,DTC,DTC-RACK-R3-Z5E-R2-09,,,,,,42.5,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R3-Z5E-R2-10,DTC,DTC-RACK-R3-Z5E-R2-10,,,,,,42.5,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R3-Z5E-R2-11,DTC,DTC-RACK-R3-Z5E-R2-11,,,,,,42.5,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R3-Z5E-R2-12,DTC,DTC-RACK-R3-Z5E-R2-12,,,,,,42.5,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R3-Z6E-R1-01,DTC,DTC-RACK-R3-Z6E-R1-01,,,,,,42.5,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R3-Z6E-R1-02,DTC,DTC-RACK-R3-Z6E-R1-02,,,,,,42.5,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R3-Z6E-R1-03,DTC,DTC-RACK-R3-Z6E-R1-03,,,,,,42.5,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R3-Z6E-R1-04,DTC,DTC-RACK-R3-Z6E-R1-04,,,,,,42.5,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R3-Z6E-R1-05,DTC,DTC-RACK-R3-Z6E-R1-05,,,,,,42.5,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R3-Z6E-R1-06,DTC,DTC-RACK-R3-Z6E-R1-06,,,,,,42.5,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R3-Z6E-R1-07,DTC,DTC-RACK-R3-Z6E-R1-07,,,,,,42.5,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R3-Z6E-R1-08,DTC,DTC-RACK-R3-Z6E-R1-08,,,,,,42.5,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R3-Z6E-R1-09,DTC,DTC-RACK-R3-Z6E-R1-09,,,,,,42.5,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R3-Z6E-R1-10,DTC,DTC-RACK-R3-Z6E-R1-10,,,,,,42.5,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R3-Z6E-R1-11,DTC,DTC-RACK-R3-Z6E-R1-11,,,,,,42.5,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R3-Z6E-R1-12,DTC,DTC-RACK-R3-Z6E-R1-12,,,,,,42.5,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R3-Z6E-R2-01,DTC,DTC-RACK-R3-Z6E-R2-01,,,,,,42.5,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R3-Z6E-R2-02,DTC,DTC-RACK-R3-Z6E-R2-02,,,,,,42.5,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R3-Z6E-R2-03,DTC,DTC-RACK-R3-Z6E-R2-03,,,,,,42.5,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R3-Z6E-R2-04,DTC,DTC-RACK-R3-Z6E-R2-04,,,,,,42.5,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R3-Z6E-R2-05,DTC,DTC-RACK-R3-Z6E-R2-05,,,,,,42.5,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R3-Z6E-R2-06,DTC,DTC-RACK-R3-Z6E-R2-06,,,,,,42.5,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R3-Z6E-R2-07,DTC,DTC-RACK-R3-Z6E-R2-07,,,,,,42.5,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R3-Z6E-R2-08,DTC,DTC-RACK-R3-Z6E-R2-08,,,,,,42.5,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R3-Z6E-R2-09,DTC,DTC-RACK-R3-Z6E-R2-09,,,,,,42.5,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R3-Z6E-R2-10,DTC,DTC-RACK-R3-Z6E-R2-10,,,,,,42.5,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R3-Z6E-R2-11,DTC,DTC-RACK-R3-Z6E-R2-11,,,,,,42.5,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R3-Z6E-R2-12,DTC,DTC-RACK-R3-Z6E-R2-12,,,,,,42.5,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R4-Z1-R1-01,DTC,DTC-RACK-R4-Z1-R1-01,,,,,,15.55555556,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R4-Z1-R1-02,DTC,DTC-RACK-R4-Z1-R1-02,,,,,,15.55555556,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R4-Z1-R1-03,DTC,DTC-RACK-R4-Z1-R1-03,,,,,,15.55555556,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R4-Z1-R1-04,DTC,DTC-RACK-R4-Z1-R1-04,,,,,,15.55555556,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R4-Z1-R1-05,DTC,DTC-RACK-R4-Z1-R1-05,,,,,,15.55555556,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R4-Z1-R1-06,DTC,DTC-RACK-R4-Z1-R1-06,,,,,,15.55555556,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R4-Z1-R1-07,DTC,DTC-RACK-R4-Z1-R1-07,,,,,,15.55555556,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R4-Z1-R1-08,DTC,DTC-RACK-R4-Z1-R1-08,,,,,,15.55555556,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R4-Z1-R1-09,DTC,DTC-RACK-R4-Z1-R1-09,,,,,,15.55555556,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R4-Z1-R1-10,DTC,DTC-RACK-R4-Z1-R1-10,,,,,,15.55555556,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R4-Z1-R1-11,DTC,DTC-RACK-R4-Z1-R1-11,,,,,,15.55555556,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R4-Z1-R1-12,DTC,DTC-RACK-R4-Z1-R1-12,,,,,,15.55555556,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R4-Z1-R2-01,DTC,DTC-RACK-R4-Z1-R2-01,,,,,,15.55555556,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R4-Z1-R2-02,DTC,DTC-RACK-R4-Z1-R2-02,,,,,,15.55555556,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R4-Z1-R2-03,DTC,DTC-RACK-R4-Z1-R2-03,,,,,,15.55555556,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R4-Z1-R2-04,DTC,DTC-RACK-R4-Z1-R2-04,,,,,,15.55555556,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R4-Z1-R2-05,DTC,DTC-RACK-R4-Z1-R2-05,,,,,,15.55555556,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R4-Z1-R2-06,DTC,DTC-RACK-R4-Z1-R2-06,,,,,,15.55555556,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R4-Z1-R2-07,DTC,DTC-RACK-R4-Z1-R2-07,,,,,,15.55555556,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R4-Z1-R2-08,DTC,DTC-RACK-R4-Z1-R2-08,,,,,,15.55555556,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R4-Z1-R2-09,DTC,DTC-RACK-R4-Z1-R2-09,,,,,,15.55555556,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R4-Z1-R2-10,DTC,DTC-RACK-R4-Z1-R2-10,,,,,,15.55555556,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R4-Z1-R2-11,DTC,DTC-RACK-R4-Z1-R2-11,,,,,,15.55555556,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R4-Z1-R2-12,DTC,DTC-RACK-R4-Z1-R2-12,,,,,,15.55555556,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R5-Z1W-R1-01,DTC,DTC-RACK-R5-Z1W-R1-01,,,,,,56.66666667,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R5-Z1W-R1-02,DTC,DTC-RACK-R5-Z1W-R1-02,,,,,,56.66666667,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R5-Z1W-R1-03,DTC,DTC-RACK-R5-Z1W-R1-03,,,,,,56.66666667,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R5-Z1W-R1-04,DTC,DTC-RACK-R5-Z1W-R1-04,,,,,,56.66666667,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R5-Z1W-R1-05,DTC,DTC-RACK-R5-Z1W-R1-05,,,,,,56.66666667,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R5-Z1W-R1-06,DTC,DTC-RACK-R5-Z1W-R1-06,,,,,,56.66666667,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R5-Z1W-R1-07,DTC,DTC-RACK-R5-Z1W-R1-07,,,,,,56.66666667,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R5-Z1W-R1-08,DTC,DTC-RACK-R5-Z1W-R1-08,,,,,,56.66666667,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R5-Z1W-R1-09,DTC,DTC-RACK-R5-Z1W-R1-09,,,,,,56.66666667,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R5-Z1W-R1-10,DTC,DTC-RACK-R5-Z1W-R1-10,,,,,,56.66666667,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R5-Z1W-R1-11,DTC,DTC-RACK-R5-Z1W-R1-11,,,,,,56.66666667,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R5-Z1W-R1-12,DTC,DTC-RACK-R5-Z1W-R1-12,,,,,,56.66666667,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R5-Z1W-R2-01,DTC,DTC-RACK-R5-Z1W-R2-01,,,,,,56.66666667,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R5-Z1W-R2-02,DTC,DTC-RACK-R5-Z1W-R2-02,,,,,,56.66666667,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R5-Z1W-R2-03,DTC,DTC-RACK-R5-Z1W-R2-03,,,,,,56.66666667,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R5-Z1W-R2-04,DTC,DTC-RACK-R5-Z1W-R2-04,,,,,,56.66666667,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R5-Z1W-R2-05,DTC,DTC-RACK-R5-Z1W-R2-05,,,,,,56.66666667,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R5-Z1W-R2-06,DTC,DTC-RACK-R5-Z1W-R2-06,,,,,,56.66666667,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R5-Z1W-R2-07,DTC,DTC-RACK-R5-Z1W-R2-07,,,,,,56.66666667,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R5-Z1W-R2-08,DTC,DTC-RACK-R5-Z1W-R2-08,,,,,,56.66666667,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R5-Z1W-R2-09,DTC,DTC-RACK-R5-Z1W-R2-09,,,,,,56.66666667,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R5-Z1W-R2-10,DTC,DTC-RACK-R5-Z1W-R2-10,,,,,,56.66666667,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R5-Z1W-R2-11,DTC,DTC-RACK-R5-Z1W-R2-11,,,,,,56.66666667,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R5-Z1W-R2-12,DTC,DTC-RACK-R5-Z1W-R2-12,,,,,,56.66666667,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R5-Z2E-R1-01,DTC,DTC-RACK-R5-Z2E-R1-01,,,,,,56.66666667,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R5-Z2E-R1-02,DTC,DTC-RACK-R5-Z2E-R1-02,,,,,,56.66666667,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R5-Z2E-R1-03,DTC,DTC-RACK-R5-Z2E-R1-03,,,,,,56.66666667,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R5-Z2E-R1-04,DTC,DTC-RACK-R5-Z2E-R1-04,,,,,,56.66666667,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R5-Z2E-R1-05,DTC,DTC-RACK-R5-Z2E-R1-05,,,,,,56.66666667,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R5-Z2E-R1-06,DTC,DTC-RACK-R5-Z2E-R1-06,,,,,,56.66666667,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R5-Z2E-R1-07,DTC,DTC-RACK-R5-Z2E-R1-07,,,,,,56.66666667,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R5-Z2E-R1-08,DTC,DTC-RACK-R5-Z2E-R1-08,,,,,,56.66666667,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R5-Z2E-R1-09,DTC,DTC-RACK-R5-Z2E-R1-09,,,,,,56.66666667,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R5-Z2E-R1-10,DTC,DTC-RACK-R5-Z2E-R1-10,,,,,,56.66666667,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R5-Z2E-R1-11,DTC,DTC-RACK-R5-Z2E-R1-11,,,,,,56.66666667,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R5-Z2E-R1-12,DTC,DTC-RACK-R5-Z2E-R1-12,,,,,,56.66666667,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R5-Z2E-R2-01,DTC,DTC-RACK-R5-Z2E-R2-01,,,,,,56.66666667,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R5-Z2E-R2-02,DTC,DTC-RACK-R5-Z2E-R2-02,,,,,,56.66666667,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R5-Z2E-R2-03,DTC,DTC-RACK-R5-Z2E-R2-03,,,,,,56.66666667,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R5-Z2E-R2-04,DTC,DTC-RACK-R5-Z2E-R2-04,,,,,,56.66666667,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R5-Z2E-R2-05,DTC,DTC-RACK-R5-Z2E-R2-05,,,,,,56.66666667,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R5-Z2E-R2-06,DTC,DTC-RACK-R5-Z2E-R2-06,,,,,,56.66666667,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R5-Z2E-R2-07,DTC,DTC-RACK-R5-Z2E-R2-07,,,,,,56.66666667,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R5-Z2E-R2-08,DTC,DTC-RACK-R5-Z2E-R2-08,,,,,,56.66666667,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R5-Z2E-R2-09,DTC,DTC-RACK-R5-Z2E-R2-09,,,,,,56.66666667,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R5-Z2E-R2-10,DTC,DTC-RACK-R5-Z2E-R2-10,,,,,,56.66666667,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R5-Z2E-R2-11,DTC,DTC-RACK-R5-Z2E-R2-11,,,,,,56.66666667,,,,,,,,,,,,,,,,,,,,,
DTC-RACK-R5-Z2E-R2-12,DTC,DTC-RACK-R5-Z2E-R2-12,,,,,,56.66666667,,,,,,,,,,,,,,,,,,,,,
LL-R1,Liquid Loop,Liquid Loop for ROOM-1-1,,,,,,,,,,200,22,10,5,,,,,,,,,,,,,,
LL-R2,Liquid Loop,Liquid Loop for ROOM-1-2,,,,,,,,,,200,22,10,5,,,,,,,,,,,,,,
LL-R3-E,Liquid Loop,LL-R3-E,,,,,,,,,,2000,22,10,48,,,,,,,,,,,,,,
LL-R3-W,Liquid Loop,LL-R3-W,,,,,,,,,,1000,22,10,24,,,,,,,,,,,,,,
LL-R4,Liquid Loop,LL-R4,,,,,,,,,,500,22,10,12,,,,,,,,,,,,,,
LL-R5-W,Liquid Loop,LL-R5-W,,,,,,,,,,1500,22,10,36,,,,,,,,,,,,,,
LL-R5-E,Liquid Loop,LL-R5-E,,,,,,,,,,1500,22,10,36,,,,,,,,,,,,,,
RACK-R1-Z1-R1-01,Rack,Rack 1 in ROW-R1-Z1-R1,15,18,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R1-Z1-R2-01,Rack,Rack 1 in ROW-R1-Z1-R2,15,18,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R1-Z2-R1-01,Rack,Rack 1 in ROW-R1-Z2-R1,15,18,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R1-Z2-R2-01,Rack,Rack 1 in ROW-R1-Z2-R2,15,18,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R2-Z1-R1-01,Rack,Rack 1 in ROW-R2-Z1-R1,15,18,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R2-Z1-R2-01,Rack,Rack 1 in ROW-R2-Z1-R2,15,18,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R2-Z2-R1-01,Rack,Rack 1 in ROW-R2-Z2-R1,15,18,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R2-Z2-R2-01,Rack,Rack 1 in ROW-R2-Z2-R2,15,18,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R1-Z1-R1-02,Rack,Rack 2 in ROW-R1-Z1-R1,15,18,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R1-Z1-R2-02,Rack,Rack 2 in ROW-R1-Z1-R2,15,18,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R1-Z2-R1-02,Rack,Rack 2 in ROW-R1-Z2-R1,15,18,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R1-Z2-R2-02,Rack,Rack 2 in ROW-R1-Z2-R2,15,18,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R2-Z1-R1-02,Rack,Rack 2 in ROW-R2-Z1-R1,15,18,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R2-Z1-R2-02,Rack,Rack 2 in ROW-R2-Z1-R2,15,18,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R2-Z2-R1-02,Rack,Rack 2 in ROW-R2-Z2-R1,15,18,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R2-Z2-R2-02,Rack,Rack 2 in ROW-R2-Z2-R2,15,18,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R1-Z1-R1-03,Rack,Rack 3 in ROW-R1-Z1-R1,15,18,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R1-Z1-R2-03,Rack,Rack 3 in ROW-R1-Z1-R2,15,18,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R1-Z2-R1-03,Rack,Rack 3 in ROW-R1-Z2-R1,15,18,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R1-Z2-R2-03,Rack,Rack 3 in ROW-R1-Z2-R2,15,18,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R2-Z1-R1-03,Rack,Rack 3 in ROW-R2-Z1-R1,15,18,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R2-Z1-R2-03,Rack,Rack 3 in ROW-R2-Z1-R2,15,18,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R2-Z2-R1-03,Rack,Rack 3 in ROW-R2-Z2-R1,15,18,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R2-Z2-R2-03,Rack,Rack 3 in ROW-R2-Z2-R2,15,18,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R1-Z1-R1-04,Rack,Rack 4 in ROW-R1-Z1-R1,15,18,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R1-Z1-R2-04,Rack,Rack 4 in ROW-R1-Z1-R2,15,18,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R1-Z2-R1-04,Rack,Rack 4 in ROW-R1-Z2-R1,15,18,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R1-Z2-R2-04,Rack,Rack 4 in ROW-R1-Z2-R2,15,18,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R2-Z1-R1-04,Rack,Rack 4 in ROW-R2-Z1-R1,15,18,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R2-Z1-R2-04,Rack,Rack 4 in ROW-R2-Z1-R2,15,18,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R2-Z2-R1-04,Rack,Rack 4 in ROW-R2-Z2-R1,15,18,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R2-Z2-R2-04,Rack,Rack 4 in ROW-R2-Z2-R2,15,18,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R1-Z1-R1-05,Rack,Rack 5 in ROW-R1-Z1-R1,15,18,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R1-Z1-R2-05,Rack,Rack 5 in ROW-R1-Z1-R2,15,18,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R1-Z2-R1-05,Rack,Rack 5 in ROW-R1-Z2-R1,15,18,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R1-Z2-R2-05,Rack,Rack 5 in ROW-R1-Z2-R2,15,18,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R2-Z1-R1-05,Rack,Rack 5 in ROW-R2-Z1-R1,15,18,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R2-Z1-R2-05,Rack,Rack 5 in ROW-R2-Z1-R2,15,18,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R2-Z2-R1-05,Rack,Rack 5 in ROW-R2-Z2-R1,15,18,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R2-Z2-R2-05,Rack,Rack 5 in ROW-R2-Z2-R2,15,18,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R1-Z1-R1-06,Rack,Rack 6 in ROW-R1-Z1-R1,15,18,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R1-Z1-R2-06,Rack,Rack 6 in ROW-R1-Z1-R2,15,18,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R1-Z2-R1-06,Rack,Rack 6 in ROW-R1-Z2-R1,15,18,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R1-Z2-R2-06,Rack,Rack 6 in ROW-R1-Z2-R2,15,18,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R2-Z1-R1-06,Rack,Rack 6 in ROW-R2-Z1-R1,15,18,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R2-Z1-R2-06,Rack,Rack 6 in ROW-R2-Z1-R2,15,18,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R2-Z2-R1-06,Rack,Rack 6 in ROW-R2-Z2-R1,15,18,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R2-Z2-R2-06,Rack,Rack 6 in ROW-R2-Z2-R2,15,18,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z1W-R1-01,Rack,RACK-R3-Z1W-R1-01,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z1W-R1-02,Rack,RACK-R3-Z1W-R1-02,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z1W-R1-03,Rack,RACK-R3-Z1W-R1-03,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z1W-R1-04,Rack,RACK-R3-Z1W-R1-04,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z1W-R1-05,Rack,RACK-R3-Z1W-R1-05,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z1W-R1-06,Rack,RACK-R3-Z1W-R1-06,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z1W-R1-07,Rack,RACK-R3-Z1W-R1-07,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z1W-R1-08,Rack,RACK-R3-Z1W-R1-08,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z1W-R1-09,Rack,RACK-R3-Z1W-R1-09,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z1W-R1-10,Rack,RACK-R3-Z1W-R1-10,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z1W-R1-11,Rack,RACK-R3-Z1W-R1-11,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z1W-R1-12,Rack,RACK-R3-Z1W-R1-12,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z1W-R2-01,Rack,RACK-R3-Z1W-R2-01,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z1W-R2-02,Rack,RACK-R3-Z1W-R2-02,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z1W-R2-03,Rack,RACK-R3-Z1W-R2-03,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z1W-R2-04,Rack,RACK-R3-Z1W-R2-04,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z1W-R2-05,Rack,RACK-R3-Z1W-R2-05,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
